country_region_code,country_region,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
SI,Slovenia,2021-02-09,-47.0,-2.0,-37.0,-43.0,-29.0,13.0
SI,Slovenia,2021-02-10,-51.0,-14.0,-46.0,-47.0,-28.0,14.0
SI,Slovenia,2021-02-11,-49.0,-10.0,-34.0,-45.0,-27.0,13.0
SI,Slovenia,2021-02-12,-50.0,-8.0,-25.0,-45.0,-26.0,14.0
SI,Slovenia,2021-02-13,-51.0,-2.0,-22.0,-42.0,-11.0,9.0
SI,Slovenia,2021-02-14,-69.0,-85.0,12.0,-38.0,-15.0,7.0
SI,Slovenia,2021-02-15,-33.0,-4.0,17.0,-36.0,-29.0,9.0
SI,Slovenia,2021-02-16,-38.0,-7.0,17.0,-33.0,-28.0,9.0
SI,Slovenia,2021-02-17,-39.0,-8.0,4.0,-36.0,-27.0,10.0
SI,Slovenia,2021-02-18,-37.0,-7.0,11.0,-33.0,-27.0,9.0
SI,Slovenia,2021-02-19,-39.0,-5.0,7.0,-34.0,-27.0,10.0
SI,Slovenia,2021-02-20,-35.0,0.0,43.0,-20.0,-10.0,3.0
SI,Slovenia,2021-02-21,-62.0,-83.0,48.0,-23.0,-17.0,3.0
SI,Slovenia,2021-02-22,-34.0,-7.0,37.0,-33.0,-28.0,8.0
SI,Slovenia,2021-02-23,-36.0,-10.0,55.0,-28.0,-28.0,8.0
SI,Slovenia,2021-02-24,-36.0,-9.0,59.0,-29.0,-27.0,8.0
SI,Slovenia,2021-02-25,-35.0,-7.0,63.0,-30.0,-28.0,7.0
SI,Slovenia,2021-02-26,-36.0,-5.0,60.0,-31.0,-29.0,8.0
SI,Slovenia,2021-02-27,-39.0,-2.0,21.0,-28.0,-10.0,4.0
SI,Slovenia,2021-02-28,-60.0,-83.0,60.0,-20.0,-14.0,3.0
SI,Slovenia,2021-03-01,-36.0,-7.0,29.0,-29.0,-23.0,7.0
SI,Slovenia,2021-03-02,-39.0,-8.0,31.0,-27.0,-23.0,7.0
SI,Slovenia,2021-03-03,-38.0,-9.0,30.0,-26.0,-22.0,7.0
SI,Slovenia,2021-03-04,-38.0,-7.0,15.0,-28.0,-22.0,7.0
SI,Slovenia,2021-03-05,-41.0,-7.0,-14.0,-33.0,-21.0,10.0
SI,Slovenia,2021-03-06,-37.0,1.0,13.0,-26.0,-9.0,5.0
SI,Slovenia,2021-03-07,-61.0,-84.0,51.0,-23.0,-15.0,4.0
SI,Slovenia,2021-03-08,-28.0,9.0,27.0,-21.0,-21.0,6.0
SI,Slovenia,2021-03-09,-38.0,-9.0,14.0,-23.0,-21.0,7.0
SI,Slovenia,2021-03-10,-37.0,-4.0,12.0,-24.0,-19.0,7.0
SI,Slovenia,2021-03-11,-38.0,-7.0,-7.0,-27.0,-20.0,8.0
SI,Slovenia,2021-03-12,-40.0,-5.0,-28.0,-30.0,-19.0,10.0
SI,Slovenia,2021-03-13,-34.0,1.0,23.0,-23.0,-8.0,5.0
SI,Slovenia,2021-03-14,-79.0,-89.0,-60.0,-52.0,-24.0,9.0
SI,Slovenia,2021-03-15,-33.0,-3.0,27.0,-23.0,-19.0,7.0
SI,Slovenia,2021-03-16,-35.0,-5.0,16.0,-22.0,-19.0,7.0
SI,Slovenia,2021-03-17,-36.0,-4.0,8.0,-23.0,-16.0,8.0
SI,Slovenia,2021-03-18,-35.0,-1.0,-4.0,-25.0,-17.0,8.0
SI,Slovenia,2021-03-19,-35.0,0.0,8.0,-23.0,-16.0,8.0
SI,Slovenia,2021-03-20,-37.0,3.0,-19.0,-31.0,-10.0,7.0
SI,Slovenia,2021-03-21,-62.0,-83.0,27.0,-25.0,-17.0,5.0
SI,Slovenia,2021-03-22,-34.0,-4.0,5.0,-26.0,-17.0,8.0
SI,Slovenia,2021-03-23,-34.0,-5.0,23.0,-21.0,-17.0,7.0
SI,Slovenia,2021-03-24,-33.0,-3.0,37.0,-21.0,-16.0,7.0
SI,Slovenia,2021-03-25,-29.0,6.0,38.0,-18.0,-16.0,6.0
SI,Slovenia,2021-03-26,-33.0,-3.0,44.0,-20.0,-17.0,7.0
SI,Slovenia,2021-03-27,-34.0,4.0,13.0,-19.0,-9.0,5.0
SI,Slovenia,2021-03-28,-69.0,-85.0,-16.0,-37.0,-20.0,7.0
SI,Slovenia,2021-03-29,-23.0,3.0,55.0,-18.0,-17.0,5.0
SI,Slovenia,2021-03-30,-22.0,5.0,63.0,-14.0,-16.0,5.0
SI,Slovenia,2021-03-31,-14.0,17.0,68.0,-11.0,-16.0,3.0
SI,Slovenia,2021-04-01,-47.0,-5.0,38.0,-36.0,-32.0,12.0
SI,Slovenia,2021-04-02,-48.0,2.0,8.0,-43.0,-35.0,16.0
SI,Slovenia,2021-04-03,-56.0,-7.0,-16.0,-41.0,-26.0,11.0
SI,Slovenia,2021-04-04,-74.0,-86.0,23.0,-35.0,-24.0,4.0
SI,Slovenia,2021-04-05,-77.0,-87.0,124.0,-60.0,-84.0,27.0
SI,Slovenia,2021-04-06,-59.0,-21.0,-38.0,-51.0,-37.0,18.0
SI,Slovenia,2021-04-07,-53.0,-14.0,-18.0,-47.0,-34.0,16.0
SI,Slovenia,2021-04-08,-47.0,-10.0,15.0,-40.0,-33.0,14.0
SI,Slovenia,2021-04-09,-47.0,-9.0,18.0,-39.0,-31.0,15.0
SI,Slovenia,2021-04-10,-45.0,-2.0,23.0,-21.0,-9.0,6.0
SI,Slovenia,2021-04-11,-75.0,-87.0,-31.0,-44.0,-22.0,9.0
SI,Slovenia,2021-04-12,-36.0,-4.0,-23.0,-26.0,-15.0,9.0
SI,Slovenia,2021-04-13,-42.0,-9.0,-32.0,-28.0,-16.0,10.0
SI,Slovenia,2021-04-14,-35.0,0.0,12.0,-20.0,-14.0,7.0
SI,Slovenia,2021-04-15,-31.0,3.0,20.0,-17.0,-13.0,7.0
SI,Slovenia,2021-04-16,-32.0,1.0,36.0,-17.0,-12.0,6.0
SI,Slovenia,2021-04-17,-33.0,6.0,18.0,-14.0,-4.0,4.0
SI,Slovenia,2021-04-18,-69.0,-85.0,-13.0,-32.0,-18.0,8.0
SI,Slovenia,2021-04-19,-26.0,1.0,-1.0,-20.0,-14.0,7.0
SI,Slovenia,2021-04-20,-26.0,2.0,23.0,-14.0,-13.0,6.0
SI,Slovenia,2021-04-21,-23.0,0.0,42.0,-12.0,-12.0,5.0
SI,Slovenia,2021-04-22,-22.0,1.0,26.0,-13.0,-11.0,5.0
SI,Slovenia,2021-04-23,-22.0,7.0,58.0,-10.0,-11.0,4.0
SI,Slovenia,2021-04-24,-14.0,11.0,95.0,9.0,-4.0,-2.0
SI,Slovenia,2021-04-25,-25.0,-76.0,121.0,4.0,-15.0,-1.0
SI,Slovenia,2021-04-26,-7.0,30.0,36.0,-31.0,-49.0,11.0
SI,Slovenia,2021-04-27,-72.0,-88.0,28.0,-62.0,-80.0,26.0
SI,Slovenia,2021-04-28,-15.0,16.0,34.0,-24.0,-32.0,8.0
SI,Slovenia,2021-04-29,-14.0,8.0,53.0,-24.0,-32.0,8.0
SI,Slovenia,2021-04-30,-12.0,33.0,66.0,-21.0,-33.0,7.0
SI,Slovenia,2021-05-01,-56.0,-83.0,112.0,-14.0,-46.0,3.0
SI,Slovenia,2021-05-02,-55.0,-83.0,-13.0,-32.0,-21.0,5.0
SI,Slovenia,2021-05-03,-14.0,11.0,45.0,-14.0,-13.0,5.0
SI,Slovenia,2021-05-04,-14.0,6.0,66.0,-9.0,-12.0,4.0
SI,Slovenia,2021-05-05,-18.0,5.0,18.0,-14.0,-11.0,5.0
SI,Slovenia,2021-05-06,-22.0,6.0,-7.0,-19.0,-11.0,6.0
SI,Slovenia,2021-05-07,-25.0,3.0,-17.0,-19.0,-10.0,7.0
SI,Slovenia,2021-05-08,-10.0,14.0,81.0,9.0,0.0,0.0
SI,Slovenia,2021-05-09,-17.0,-75.0,146.0,19.0,-9.0,-3.0
SI,Slovenia,2021-05-10,-9.0,3.0,94.0,-7.0,-12.0,2.0
SI,Slovenia,2021-05-11,-10.0,6.0,80.0,-6.0,-11.0,3.0
SI,Slovenia,2021-05-12,-14.0,13.0,2.0,-14.0,-12.0,5.0
SI,Slovenia,2021-05-13,-8.0,12.0,15.0,-12.0,-13.0,6.0
SI,Slovenia,2021-05-14,-11.0,13.0,24.0,-12.0,-12.0,5.0
SI,Slovenia,2021-05-15,-8.0,18.0,34.0,-4.0,-3.0,2.0
SI,Slovenia,2021-05-16,-34.0,-79.0,28.0,-13.0,-9.0,3.0
SI,Slovenia,2021-05-17,-10.0,10.0,16.0,-10.0,-10.0,5.0
SI,Slovenia,2021-05-18,-4.0,11.0,58.0,0.0,-8.0,3.0
SI,Slovenia,2021-05-19,-13.0,13.0,-8.0,-13.0,-9.0,6.0
SI,Slovenia,2021-05-20,-2.0,12.0,60.0,-4.0,-7.0,2.0
SI,Slovenia,2021-05-21,-4.0,12.0,77.0,3.0,-8.0,1.0
SI,Slovenia,2021-05-22,-7.0,19.0,34.0,2.0,-1.0,1.0
SI,Slovenia,2021-05-23,-44.0,-81.0,-9.0,-25.0,-13.0,4.0
SI,Slovenia,2021-05-24,-12.0,13.0,-12.0,-14.0,-11.0,7.0
SI,Slovenia,2021-05-25,-12.0,9.0,10.0,-9.0,-9.0,5.0
SI,Slovenia,2021-05-26,-1.0,11.0,88.0,1.0,-7.0,2.0
SI,Slovenia,2021-05-27,-5.0,11.0,42.0,-5.0,-7.0,3.0
SI,Slovenia,2021-05-28,-1.0,14.0,104.0,6.0,-7.0,1.0
SI,Slovenia,2021-05-29,-7.0,20.0,35.0,4.0,3.0,1.0
SI,Slovenia,2021-05-30,-19.0,-75.0,79.0,5.0,-4.0,-1.0
SI,Slovenia,2021-05-31,3.0,17.0,86.0,-2.0,-7.0,2.0
SI,Slovenia,2021-06-01,1.0,15.0,89.0,3.0,-6.0,2.0
SI,Slovenia,2021-06-02,4.0,16.0,91.0,2.0,-7.0,1.0
SI,Slovenia,2021-06-03,8.0,18.0,99.0,3.0,-8.0,1.0
SI,Slovenia,2021-06-04,1.0,16.0,102.0,2.0,-9.0,0.0
SI,Slovenia,2021-06-05,5.0,21.0,106.0,20.0,4.0,-4.0
SI,Slovenia,2021-06-06,-27.0,-77.0,23.0,-5.0,-6.0,1.0
SI,Slovenia,2021-06-07,1.0,17.0,52.0,-4.0,-6.0,2.0
SI,Slovenia,2021-06-08,3.0,16.0,86.0,3.0,-6.0,1.0
SI,Slovenia,2021-06-09,4.0,17.0,78.0,2.0,-6.0,1.0
SI,Slovenia,2021-06-10,8.0,19.0,73.0,0.0,-6.0,1.0
SI,Slovenia,2021-06-11,2.0,15.0,79.0,2.0,-7.0,0.0
SI,Slovenia,2021-06-12,4.0,18.0,103.0,21.0,1.0,-5.0
SI,Slovenia,2021-06-13,-10.0,-74.0,99.0,17.0,-3.0,-4.0
SI,Slovenia,2021-06-14,7.0,17.0,102.0,0.0,-8.0,0.0
SI,Slovenia,2021-06-15,9.0,19.0,100.0,4.0,-7.0,-1.0
SI,Slovenia,2021-06-16,8.0,19.0,96.0,1.0,-8.0,-1.0
SI,Slovenia,2021-06-17,10.0,18.0,97.0,3.0,-10.0,-1.0
SI,Slovenia,2021-06-18,5.0,14.0,106.0,3.0,-13.0,-2.0
SI,Slovenia,2021-06-19,4.0,17.0,116.0,23.0,-1.0,-6.0
SI,Slovenia,2021-06-20,-12.0,-76.0,104.0,12.0,-6.0,-6.0
SI,Slovenia,2021-06-21,11.0,18.0,119.0,-1.0,-14.0,-1.0
SI,Slovenia,2021-06-22,11.0,19.0,119.0,0.0,-14.0,-1.0
SI,Slovenia,2021-06-23,11.0,23.0,111.0,-2.0,-15.0,-1.0
SI,Slovenia,2021-06-24,25.0,44.0,130.0,9.0,-18.0,-6.0
SI,Slovenia,2021-06-25,-48.0,-83.0,208.0,-32.0,-80.0,12.0
SI,Slovenia,2021-06-26,0.0,20.0,135.0,17.0,-18.0,-6.0
SI,Slovenia,2021-06-27,-13.0,-77.0,121.0,12.0,-8.0,-8.0
SI,Slovenia,2021-06-28,4.0,13.0,131.0,-12.0,-25.0,-1.0
SI,Slovenia,2021-06-29,-1.0,9.0,115.0,-13.0,-23.0,-1.0
SI,Slovenia,2021-06-30,4.0,13.0,111.0,-9.0,-21.0,-2.0
SI,Slovenia,2021-07-01,4.0,12.0,83.0,-7.0,-19.0,0.0
SI,Slovenia,2021-07-02,2.0,11.0,112.0,-3.0,-19.0,-1.0
SI,Slovenia,2021-07-03,5.0,15.0,141.0,34.0,0.0,-7.0
SI,Slovenia,2021-07-04,-15.0,-77.0,74.0,10.0,-5.0,-3.0
SI,Slovenia,2021-07-05,10.0,19.0,134.0,-5.0,-20.0,0.0
SI,Slovenia,2021-07-06,6.0,14.0,146.0,-3.0,-20.0,0.0
SI,Slovenia,2021-07-07,5.0,13.0,135.0,-7.0,-21.0,0.0
SI,Slovenia,2021-07-08,5.0,9.0,126.0,-8.0,-22.0,0.0
SI,Slovenia,2021-07-09,1.0,10.0,132.0,-4.0,-22.0,-1.0
SI,Slovenia,2021-07-10,4.0,15.0,141.0,32.0,-2.0,-7.0
SI,Slovenia,2021-07-11,-5.0,-72.0,111.0,23.0,-3.0,-6.0
SI,Slovenia,2021-07-12,7.0,14.0,155.0,-6.0,-24.0,-1.0
SI,Slovenia,2021-07-13,2.0,11.0,121.0,-8.0,-24.0,1.0
SI,Slovenia,2021-07-14,9.0,18.0,129.0,-9.0,-23.0,0.0
SI,Slovenia,2021-07-15,10.0,14.0,139.0,-5.0,-23.0,-1.0
SI,Slovenia,2021-07-16,0.0,11.0,88.0,-7.0,-24.0,1.0
SI,Slovenia,2021-07-17,4.0,19.0,58.0,20.0,-5.0,-2.0
SI,Slovenia,2021-07-18,-23.0,-80.0,45.0,4.0,-10.0,-1.0
SI,Slovenia,2021-07-19,9.0,14.0,163.0,-8.0,-29.0,0.0
SI,Slovenia,2021-07-20,5.0,11.0,160.0,-7.0,-29.0,1.0
SI,Slovenia,2021-07-21,6.0,14.0,163.0,-8.0,-28.0,-1.0
SI,Slovenia,2021-07-22,7.0,9.0,155.0,-8.0,-28.0,-1.0
SI,Slovenia,2021-07-23,0.0,7.0,147.0,-9.0,-29.0,0.0
SI,Slovenia,2021-07-24,0.0,9.0,152.0,38.0,-8.0,-8.0
SI,Slovenia,2021-07-25,-6.0,-77.0,136.0,27.0,-9.0,-7.0
SI,Slovenia,2021-07-26,3.0,11.0,166.0,-11.0,-35.0,1.0
SI,Slovenia,2021-07-27,2.0,9.0,155.0,-14.0,-34.0,3.0
SI,Slovenia,2021-07-28,1.0,8.0,179.0,-12.0,-34.0,1.0
SI,Slovenia,2021-07-29,4.0,6.0,180.0,-10.0,-34.0,1.0
SI,Slovenia,2021-07-30,-1.0,8.0,171.0,-4.0,-35.0,0.0
SI,Slovenia,2021-07-31,1.0,11.0,139.0,45.0,-11.0,-6.0
SI,Slovenia,2021-08-01,-20.0,-79.0,53.0,18.0,-13.0,-2.0
SI,Slovenia,2021-08-02,7.0,15.0,170.0,-10.0,-38.0,3.0
SI,Slovenia,2021-08-03,2.0,8.0,178.0,-11.0,-38.0,4.0
SI,Slovenia,2021-08-04,3.0,10.0,168.0,-13.0,-37.0,4.0
SI,Slovenia,2021-08-05,1.0,5.0,129.0,-18.0,-38.0,5.0
SK,Slovakia,2020-02-15,11.0,5.0,41.0,12.0,3.0,-2.0
SK,Slovakia,2020-02-16,14.0,7.0,25.0,17.0,2.0,-2.0
SK,Slovakia,2020-02-17,8.0,4.0,43.0,5.0,-6.0,0.0
SK,Slovakia,2020-02-18,6.0,3.0,45.0,3.0,-6.0,0.0
SK,Slovakia,2020-02-19,3.0,-1.0,29.0,0.0,-7.0,1.0
SK,Slovakia,2020-02-20,5.0,0.0,31.0,1.0,-8.0,0.0
SK,Slovakia,2020-02-21,-2.0,-1.0,14.0,-5.0,-10.0,2.0
SK,Slovakia,2020-02-22,6.0,3.0,30.0,10.0,3.0,-2.0
SK,Slovakia,2020-02-23,0.0,2.0,-22.0,6.0,0.0,-1.0
SK,Slovakia,2020-02-24,5.0,2.0,17.0,5.0,-4.0,0.0
SK,Slovakia,2020-02-25,5.0,3.0,34.0,7.0,-3.0,-1.0
SK,Slovakia,2020-02-26,-1.0,-1.0,6.0,0.0,-5.0,1.0
SK,Slovakia,2020-02-27,3.0,4.0,14.0,4.0,-5.0,1.0
SK,Slovakia,2020-02-28,-3.0,4.0,-3.0,-2.0,-7.0,3.0
SK,Slovakia,2020-02-29,10.0,18.0,5.0,11.0,4.0,-1.0
SK,Slovakia,2020-03-01,-4.0,0.0,-18.0,8.0,1.0,1.0
SK,Slovakia,2020-03-02,2.0,4.0,13.0,4.0,-3.0,1.0
SK,Slovakia,2020-03-03,-2.0,0.0,-3.0,-1.0,-2.0,1.0
SK,Slovakia,2020-03-04,-1.0,1.0,2.0,-1.0,-4.0,1.0
SK,Slovakia,2020-03-05,2.0,4.0,23.0,3.0,-3.0,0.0
SK,Slovakia,2020-03-06,-4.0,4.0,-8.0,-5.0,-5.0,3.0
SK,Slovakia,2020-03-07,-2.0,8.0,-2.0,-2.0,2.0,1.0
SK,Slovakia,2020-03-08,5.0,23.0,18.0,8.0,3.0,0.0
SK,Slovakia,2020-03-09,-1.0,11.0,15.0,-2.0,-2.0,1.0
SK,Slovakia,2020-03-10,-7.0,9.0,26.0,-11.0,-7.0,2.0
SK,Slovakia,2020-03-11,-13.0,6.0,-10.0,-22.0,-11.0,6.0
SK,Slovakia,2020-03-12,-12.0,20.0,19.0,-24.0,-16.0,6.0
SK,Slovakia,2020-03-13,-38.0,11.0,-23.0,-44.0,-26.0,13.0
SK,Slovakia,2020-03-14,-69.0,-24.0,-29.0,-50.0,-22.0,10.0
SK,Slovakia,2020-03-15,-74.0,-35.0,-18.0,-56.0,-29.0,9.0
SK,Slovakia,2020-03-16,-65.0,-15.0,-26.0,-58.0,-44.0,19.0
SK,Slovakia,2020-03-17,-71.0,-27.0,-12.0,-60.0,-50.0,20.0
SK,Slovakia,2020-03-18,-70.0,-24.0,3.0,-61.0,-51.0,21.0
SK,Slovakia,2020-03-19,-69.0,-24.0,5.0,-60.0,-51.0,21.0
SK,Slovakia,2020-03-20,-71.0,-26.0,-5.0,-63.0,-51.0,23.0
SK,Slovakia,2020-03-21,-82.0,-36.0,-71.0,-70.0,-41.0,16.0
SK,Slovakia,2020-03-22,-80.0,-42.0,-50.0,-69.0,-40.0,13.0
SK,Slovakia,2020-03-23,-69.0,-25.0,-45.0,-66.0,-50.0,22.0
SK,Slovakia,2020-03-24,-69.0,-26.0,-24.0,-63.0,-51.0,21.0
SK,Slovakia,2020-03-25,-70.0,-28.0,-36.0,-65.0,-51.0,23.0
SK,Slovakia,2020-03-26,-69.0,-26.0,-24.0,-63.0,-51.0,22.0
SK,Slovakia,2020-03-27,-68.0,-21.0,-1.0,-62.0,-50.0,23.0
SK,Slovakia,2020-03-28,-72.0,-20.0,-1.0,-54.0,-34.0,10.0
SK,Slovakia,2020-03-29,-82.0,-89.0,-9.0,-61.0,-38.0,10.0
SK,Slovakia,2020-03-30,-61.0,-22.0,-38.0,-62.0,-48.0,20.0
SK,Slovakia,2020-03-31,-62.0,-25.0,-22.0,-60.0,-48.0,19.0
SK,Slovakia,2020-04-01,-62.0,-24.0,-11.0,-60.0,-48.0,20.0
SK,Slovakia,2020-04-02,-60.0,-21.0,-10.0,-59.0,-48.0,20.0
SK,Slovakia,2020-04-03,-62.0,-18.0,-12.0,-60.0,-47.0,22.0
SK,Slovakia,2020-04-04,-68.0,-19.0,-7.0,-52.0,-32.0,10.0
SK,Slovakia,2020-04-05,-77.0,-88.0,26.0,-55.0,-36.0,8.0
SK,Slovakia,2020-04-06,-51.0,-6.0,6.0,-54.0,-46.0,16.0
SK,Slovakia,2020-04-07,-61.0,10.0,34.0,-46.0,-46.0,13.0
SK,Slovakia,2020-04-08,-71.0,-1.0,4.0,-59.0,-51.0,20.0
SK,Slovakia,2020-04-09,-70.0,-5.0,8.0,-61.0,-56.0,21.0
SK,Slovakia,2020-04-10,-92.0,-92.0,17.0,-80.0,-86.0,37.0
SK,Slovakia,2020-04-11,-79.0,-12.0,-4.0,-56.0,-39.0,12.0
SK,Slovakia,2020-04-12,-86.0,-89.0,32.0,-61.0,-43.0,10.0
SK,Slovakia,2020-04-13,-92.0,-92.0,17.0,-80.0,-87.0,32.0
SK,Slovakia,2020-04-14,-67.0,-12.0,-22.0,-56.0,-48.0,17.0
SK,Slovakia,2020-04-15,-65.0,-13.0,5.0,-51.0,-45.0,18.0
SK,Slovakia,2020-04-16,-61.0,-13.0,28.0,-50.0,-45.0,16.0
SK,Slovakia,2020-04-17,-63.0,-12.0,27.0,-53.0,-44.0,18.0
SK,Slovakia,2020-04-18,-71.0,-19.0,30.0,-45.0,-22.0,6.0
SK,Slovakia,2020-04-19,-85.0,-89.0,-20.0,-62.0,-34.0,9.0
SK,Slovakia,2020-04-20,-59.0,-11.0,25.0,-52.0,-42.0,15.0
SK,Slovakia,2020-04-21,-62.0,-18.0,38.0,-52.0,-42.0,15.0
SK,Slovakia,2020-04-22,-61.0,-18.0,42.0,-52.0,-41.0,15.0
SK,Slovakia,2020-04-23,-60.0,-17.0,40.0,-51.0,-42.0,15.0
SK,Slovakia,2020-04-24,-62.0,-15.0,38.0,-53.0,-41.0,17.0
SK,Slovakia,2020-04-25,-69.0,-14.0,0.0,-49.0,-23.0,8.0
SK,Slovakia,2020-04-26,-75.0,-85.0,55.0,-49.0,-26.0,6.0
SK,Slovakia,2020-04-27,-55.0,-10.0,36.0,-49.0,-39.0,14.0
SK,Slovakia,2020-04-28,-56.0,-14.0,67.0,-46.0,-38.0,11.0
SK,Slovakia,2020-04-29,-59.0,-6.0,12.0,-50.0,-39.0,15.0
SK,Slovakia,2020-04-30,-48.0,10.0,49.0,-46.0,-39.0,12.0
SK,Slovakia,2020-05-01,-86.0,-89.0,23.0,-74.0,-78.0,30.0
SK,Slovakia,2020-05-02,-59.0,4.0,34.0,-42.0,-19.0,6.0
SK,Slovakia,2020-05-03,-78.0,-88.0,9.0,-56.0,-26.0,7.0
SK,Slovakia,2020-05-04,-50.0,-5.0,46.0,-46.0,-36.0,12.0
SK,Slovakia,2020-05-05,-55.0,-13.0,16.0,-49.0,-36.0,13.0
SK,Slovakia,2020-05-06,-48.0,0.0,-3.0,-47.0,-36.0,14.0
SK,Slovakia,2020-05-07,-35.0,20.0,41.0,-38.0,-37.0,10.0
SK,Slovakia,2020-05-08,-75.0,-83.0,137.0,-63.0,-74.0,22.0
SK,Slovakia,2020-05-09,-38.0,20.0,90.0,-29.0,-8.0,1.0
SK,Slovakia,2020-05-10,-61.0,-82.0,81.0,-41.0,-10.0,1.0
SK,Slovakia,2020-05-11,-35.0,4.0,31.0,-37.0,-32.0,11.0
SK,Slovakia,2020-05-12,-43.0,-3.0,14.0,-39.0,-32.0,12.0
SK,Slovakia,2020-05-13,-47.0,-8.0,-10.0,-44.0,-32.0,14.0
SK,Slovakia,2020-05-14,-41.0,-3.0,9.0,-41.0,-32.0,12.0
SK,Slovakia,2020-05-15,-49.0,-4.0,-28.0,-49.0,-34.0,16.0
SK,Slovakia,2020-05-16,-39.0,4.0,57.0,-31.0,0.0,3.0
SK,Slovakia,2020-05-17,-55.0,-81.0,89.0,-38.0,-8.0,3.0
SK,Slovakia,2020-05-18,-27.0,2.0,75.0,-32.0,-28.0,9.0
SK,Slovakia,2020-05-19,-32.0,-4.0,76.0,-33.0,-28.0,8.0
SK,Slovakia,2020-05-20,-24.0,-2.0,58.0,-32.0,-28.0,10.0
SK,Slovakia,2020-05-21,-22.0,2.0,47.0,-31.0,-30.0,10.0
SK,Slovakia,2020-05-22,-27.0,-1.0,71.0,-33.0,-29.0,10.0
SK,Slovakia,2020-05-23,-34.0,5.0,15.0,-29.0,0.0,3.0
SK,Slovakia,2020-05-24,-61.0,-84.0,18.0,-45.0,-9.0,4.0
SK,Slovakia,2020-05-25,-24.0,3.0,1.0,-34.0,-28.0,10.0
SK,Slovakia,2020-05-26,-28.0,-5.0,13.0,-34.0,-26.0,10.0
SK,Slovakia,2020-05-27,-24.0,-4.0,48.0,-30.0,-26.0,9.0
SK,Slovakia,2020-05-28,-26.0,-1.0,14.0,-33.0,-26.0,10.0
SK,Slovakia,2020-05-29,-27.0,0.0,28.0,-33.0,-27.0,11.0
SK,Slovakia,2020-05-30,-29.0,6.0,35.0,-23.0,7.0,2.0
SK,Slovakia,2020-05-31,-72.0,-88.0,-42.0,-56.0,-11.0,6.0
SK,Slovakia,2020-06-01,-10.0,9.0,67.0,-22.0,-21.0,6.0
SK,Slovakia,2020-06-02,-21.0,-3.0,49.0,-25.0,-20.0,6.0
SK,Slovakia,2020-06-03,-19.0,-1.0,62.0,-24.0,-21.0,6.0
SK,Slovakia,2020-06-04,-19.0,1.0,39.0,-25.0,-21.0,7.0
SK,Slovakia,2020-06-05,-23.0,3.0,2.0,-33.0,-23.0,9.0
SK,Slovakia,2020-06-06,-16.0,8.0,100.0,-14.0,11.0,-2.0
SK,Slovakia,2020-06-07,-41.0,-80.0,63.0,-33.0,2.0,1.0
SK,Slovakia,2020-06-08,-11.0,7.0,24.0,-25.0,-20.0,6.0
SK,Slovakia,2020-06-09,-15.0,-1.0,37.0,-23.0,-19.0,5.0
SK,Slovakia,2020-06-10,-15.0,0.0,12.0,-26.0,-21.0,7.0
SK,Slovakia,2020-06-11,-6.0,6.0,52.0,-20.0,-20.0,6.0
SK,Slovakia,2020-06-12,-10.0,5.0,71.0,-23.0,-21.0,5.0
SK,Slovakia,2020-06-13,-11.0,11.0,85.0,-10.0,11.0,-2.0
SK,Slovakia,2020-06-14,-39.0,-80.0,61.0,-28.0,3.0,-1.0
SK,Slovakia,2020-06-15,-1.0,12.0,56.0,-17.0,-19.0,4.0
SK,Slovakia,2020-06-16,-6.0,7.0,48.0,-16.0,-18.0,4.0
SK,Slovakia,2020-06-17,-6.0,3.0,53.0,-17.0,-19.0,5.0
SK,Slovakia,2020-06-18,-8.0,2.0,25.0,-21.0,-20.0,5.0
SK,Slovakia,2020-06-19,-11.0,4.0,32.0,-22.0,-21.0,6.0
SK,Slovakia,2020-06-20,-17.0,1.0,-3.0,-21.0,3.0,1.0
SK,Slovakia,2020-06-21,-20.0,-32.0,5.0,-23.0,6.0,0.0
SK,Slovakia,2020-06-22,-4.0,4.0,44.0,-15.0,-20.0,4.0
SK,Slovakia,2020-06-23,-2.0,3.0,95.0,-10.0,-18.0,2.0
SK,Slovakia,2020-06-24,-2.0,5.0,86.0,-11.0,-17.0,3.0
SK,Slovakia,2020-06-25,-2.0,5.0,86.0,-11.0,-18.0,2.0
SK,Slovakia,2020-06-26,-9.0,4.0,72.0,-17.0,-20.0,4.0
SK,Slovakia,2020-06-27,-12.0,1.0,93.0,-7.0,7.0,-3.0
SK,Slovakia,2020-06-28,-4.0,-14.0,95.0,-7.0,11.0,-5.0
SK,Slovakia,2020-06-29,-1.0,7.0,46.0,-13.0,-18.0,3.0
SK,Slovakia,2020-06-30,11.0,5.0,126.0,-1.0,-16.0,0.0
SK,Slovakia,2020-07-01,-2.0,-2.0,115.0,-14.0,-20.0,2.0
SK,Slovakia,2020-07-02,-2.0,1.0,76.0,-17.0,-22.0,3.0
SK,Slovakia,2020-07-03,-8.0,3.0,85.0,-18.0,-23.0,4.0
SK,Slovakia,2020-07-04,-5.0,10.0,132.0,-2.0,6.0,-5.0
SK,Slovakia,2020-07-05,-20.0,-73.0,165.0,-10.0,1.0,-5.0
